"시도별","시점","주요 업종별","항목",데이터
"광주광역시","2019","기타 프랜차이즈","매출원가 (백만원)",248629
"광주광역시","2019","기타 프랜차이즈","인건비 (백만원)",41308
"광주광역시","2019","기타 프랜차이즈","임차료 (백만원)",18505
"광주광역시","2019","기타 프랜차이즈","기타영업비용 (백만원)",26712
"광주광역시","2019","기타 프랜차이즈","연간급여액 (백만원)",39649
"광주광역시","2020","체인화 편의점","사업체수 (개)",1125
"광주광역시","2020","체인화 편의점","종사자수 (명)",4591
"광주광역시","2020","체인화 편의점","매출액 (백만원)",527655
"광주광역시","2020","체인화 편의점","영업비용 (백만원)",526297
"광주광역시","2020","체인화 편의점","매출원가 (백만원)",372732
"광주광역시","2020","체인화 편의점","인건비 (백만원)",42925
"광주광역시","2020","체인화 편의점","임차료 (백만원)",18725
"광주광역시","2020","체인화 편의점","기타영업비용 (백만원)",91915
"광주광역시","2020","체인화 편의점","연간급여액 (백만원)",39556
"광주광역시","2020","문구용품 및 회화용품 소매업","사업체수 (개)",43
"광주광역시","2020","문구용품 및 회화용품 소매업","종사자수 (명)",129
"광주광역시","2020","문구용품 및 회화용품 소매업","매출액 (백만원)",17602
"광주광역시","2020","문구용품 및 회화용품 소매업","영업비용 (백만원)",16425
"광주광역시","2020","문구용품 및 회화용품 소매업","매출원가 (백만원)",12204
"광주광역시","2020","문구용품 및 회화용품 소매업","인건비 (백만원)",1102
"광주광역시","2020","문구용품 및 회화용품 소매업","임차료 (백만원)",1195
"광주광역시","2020","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",1924
"광주광역시","2020","문구용품 및 회화용품 소매업","연간급여액 (백만원)",980
"광주광역시","2020","의약품 및 의료용품 소매업","사업체수 (개)",134
"광주광역시","2020","의약품 및 의료용품 소매업","종사자수 (명)",408
"광주광역시","2020","의약품 및 의료용품 소매업","매출액 (백만원)",126434
"광주광역시","2020","의약품 및 의료용품 소매업","영업비용 (백만원)",115508
"광주광역시","2020","의약품 및 의료용품 소매업","매출원가 (백만원)",95831
"광주광역시","2020","의약품 및 의료용품 소매업","인건비 (백만원)",8555
"광주광역시","2020","의약품 및 의료용품 소매업","임차료 (백만원)",2811
"광주광역시","2020","의약품 및 의료용품 소매업","기타영업비용 (백만원)",8311
"광주광역시","2020","의약품 및 의료용품 소매업","연간급여액 (백만원)",8044
"광주광역시","2020","안경 및 렌즈 소매업","사업체수 (개)",141
"광주광역시","2020","안경 및 렌즈 소매업","종사자수 (명)",311
"광주광역시","2020","안경 및 렌즈 소매업","매출액 (백만원)",33626
"광주광역시","2020","안경 및 렌즈 소매업","영업비용 (백만원)",31184
"광주광역시","2020","안경 및 렌즈 소매업","매출원가 (백만원)",17181
"광주광역시","2020","안경 및 렌즈 소매업","인건비 (백만원)",4361
"광주광역시","2020","안경 및 렌즈 소매업","임차료 (백만원)",4370
"광주광역시","2020","안경 및 렌즈 소매업","기타영업비용 (백만원)",5272
"광주광역시","2020","안경 및 렌즈 소매업","연간급여액 (백만원)",3896
"광주광역시","2020","한식 음식점업","사업체수 (개)",904
"광주광역시","2020","한식 음식점업","종사자수 (명)",2900
"광주광역시","2020","한식 음식점업","매출액 (백만원)",223436
"광주광역시","2020","한식 음식점업","영업비용 (백만원)",214311
"광주광역시","2020","한식 음식점업","매출원가 (백만원)",116947
"광주광역시","2020","한식 음식점업","인건비 (백만원)",37251
"광주광역시","2020","한식 음식점업","임차료 (백만원)",16959
"광주광역시","2020","한식 음식점업","기타영업비용 (백만원)",43154
"광주광역시","2020","한식 음식점업","연간급여액 (백만원)",34710
"광주광역시","2020","외국식 음식점업","사업체수 (개)",228
"광주광역시","2020","외국식 음식점업","종사자수 (명)",1033
"광주광역시","2020","외국식 음식점업","매출액 (백만원)",87273
"광주광역시","2020","외국식 음식점업","영업비용 (백만원)",81475
"광주광역시","2020","외국식 음식점업","매출원가 (백만원)",44449
"광주광역시","2020","외국식 음식점업","인건비 (백만원)",15859
"광주광역시","2020","외국식 음식점업","임차료 (백만원)",6797
"광주광역시","2020","외국식 음식점업","기타영업비용 (백만원)",14370
"광주광역시","2020","외국식 음식점업","연간급여액 (백만원)",15403
"광주광역시","2020","제과점업","사업체수 (개)",189
"광주광역시","2020","제과점업","종사자수 (명)",789
"광주광역시","2020","제과점업","매출액 (백만원)",77976
"광주광역시","2020","제과점업","영업비용 (백만원)",73840
"광주광역시","2020","제과점업","매출원가 (백만원)",50953
"광주광역시","2020","제과점업","인건비 (백만원)",7512
"광주광역시","2020","제과점업","임차료 (백만원)",6117
"광주광역시","2020","제과점업","기타영업비용 (백만원)",9259
"광주광역시","2020","제과점업","연간급여액 (백만원)",7415
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",434
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",1736
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",122116
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",113159
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",63493
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",16307
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",7897
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",25463
"광주광역시","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",15179
"광주광역시","2020","치킨전문점","사업체수 (개)",787
"광주광역시","2020","치킨전문점","종사자수 (명)",1891
"광주광역시","2020","치킨전문점","매출액 (백만원)",167575
"광주광역시","2020","치킨전문점","영업비용 (백만원)",148657
"광주광역시","2020","치킨전문점","매출원가 (백만원)",95910
"광주광역시","2020","치킨전문점","인건비 (백만원)",11690
"광주광역시","2020","치킨전문점","임차료 (백만원)",5699
"광주광역시","2020","치킨전문점","기타영업비용 (백만원)",35358
"광주광역시","2020","치킨전문점","연간급여액 (백만원)",11070
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",487
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",1417
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",91222
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",79531
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",43874
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",12174
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",5432
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",18051
"광주광역시","2020","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",11068
"광주광역시","2020","생맥주 및 기타 주점업","사업체수 (개)",394
"광주광역시","2020","생맥주 및 기타 주점업","종사자수 (명)",857
"광주광역시","2020","생맥주 및 기타 주점업","매출액 (백만원)",53345
"광주광역시","2020","생맥주 및 기타 주점업","영업비용 (백만원)",48264
"광주광역시","2020","생맥주 및 기타 주점업","매출원가 (백만원)",26157
"광주광역시","2020","생맥주 및 기타 주점업","인건비 (백만원)",7002
"광주광역시","2020","생맥주 및 기타 주점업","임차료 (백만원)",4314
"광주광역시","2020","생맥주 및 기타 주점업","기타영업비용 (백만원)",10791
"광주광역시","2020","생맥주 및 기타 주점업","연간급여액 (백만원)",6148
"광주광역시","2020","커피 및 기타 비알코올 음료점업","사업체수 (개)",706
"광주광역시","2020","커피 및 기타 비알코올 음료점업","종사자수 (명)",2841
"광주광역시","2020","커피 및 기타 비알코올 음료점업","매출액 (백만원)",128277
"광주광역시","2020","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",114556
"광주광역시","2020","커피 및 기타 비알코올 음료점업","매출원가 (백만원)",45623
"광주광역시","2020","커피 및 기타 비알코올 음료점업","인건비 (백만원)",26192
"광주광역시","2020","커피 및 기타 비알코올 음료점업","임차료 (백만원)",16334
"광주광역시","2020","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",26407
"광주광역시","2020","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",24816
"광주광역시","2020","자동차 전문 수리업","사업체수 (개)",173
"광주광역시","2020","자동차 전문 수리업","종사자수 (명)",716
"광주광역시","2020","자동차 전문 수리업","매출액 (백만원)",86639
"광주광역시","2020","자동차 전문 수리업","영업비용 (백만원)",80149
"광주광역시","2020","자동차 전문 수리업","매출원가 (백만원)",45287
"광주광역시","2020","자동차 전문 수리업","인건비 (백만원)",19143
"광주광역시","2020","자동차 전문 수리업","임차료 (백만원)",2311
"광주광역시","2020","자동차 전문 수리업","기타영업비용 (백만원)",13408
"광주광역시","2020","자동차 전문 수리업","연간급여액 (백만원)",17965
"광주광역시","2020","두발 미용업","사업체수 (개)",164
"광주광역시","2020","두발 미용업","종사자수 (명)",529
"광주광역시","2020","두발 미용업","매출액 (백만원)",24596
"광주광역시","2020","두발 미용업","영업비용 (백만원)",21903
